Height,Weight
66.5037623741,165.8083639458
66.9866259232,163.5733363562
60.9747908405,122.748005799
65.8208644494,150.9467152519
63.8600242954,147.642319968
67.113401295,165.5012542565
65.8492827529,163.4988673791
66.6508733116,156.0370477827
60.9531566323,119.1832395087
65.4087818475,142.9045276749
63.414142502,118.77126494
63.8709097271,129.5878644265
61.1939320238,110.7013405064
64.6163641392,146.5476436971
62.3850502509,118.9771884814
70.6648647656,184.5179603371
63.2615265457,126.4267927572
66.8897588594,162.401000844
66.0781786726,144.5855262603
58.9963893636,105.4467881888
64.9220111925,126.697343236
65.3060946626,141.3792132927
66.1090026738,156.920752581
69.125274789,165.8300080478
61.8034912253,130.4425357814
66.5389645501,164.092435508
65.5116330461,169.3488751102
63.9902528989,156.3795063554
59.3949177289,131.3799683346
61.3834605623,125.7544217312
63.8974199447,138.1902826983
61.9721211946,132.9074143466
63.2492529415,131.6477654389
69.443615383,178.2767275779
63.6552965073,128.2834309315
61.205775453,124.4230836507
61.9875304734,126.4094311053
60.2203411635,120.4299326161
64.1722773592,139.8238675544
63.7046639521,134.0934094421
65.2646476987,151.6055075084
63.4670029054,132.368543795
62.7314184481,108.6561685106
62.0211634818,136.0135387301
61.5766245674,109.0763172382
64.5681508238,143.2368386854
61.4524106027,121.9800924141
63.5731426798,128.5584962859
61.0836290575,122.4428633655
64.6787800036,131.6522850112
65.5518478063,139.383137119
60.7832866198,113.5939975375
63.8121899793,149.8255754785
64.9606364937,142.0934830332
60.192173782,96.3587759529
61.5105296831,117.8403024733
66.7061675881,148.3514065288
62.1146025951,110.9173443796
66.9178300685,181.5924171634
66.3376605831,141.3875319166
58.5921354978,105.8081897257
65.3353334954,130.573205394
63.0559876228,128.3989657657
61.9278304697,116.7925565716
64.9250143571,142.1181661149
68.2916245166,164.1830043428
62.6890338335,122.9982615772
62.6808367409,125.8924922208
66.3177553917,151.2119718664
65.0703469531,135.6055159846
62.4337761731,137.1745979582
64.1852125047,130.0878343833
66.5298081003,157.9296837985
62.1807795079,111.8505881354
61.6489868465,108.033869563
64.8194236529,132.5787056424
61.412935936,123.962285068
65.2860178096,143.3730771746
67.3115988926,153.9102897912
66.3376576244,155.668743499
62.2810008794,122.5335012043
62.9416573504,127.2488213506
61.0794519672,124.8029261954
65.2485738869,154.9093101785
67.9835332778,153.4381117301
60.4740883318,126.6835252884
64.7475146582,136.5306870148
63.217278405,140.1590264476
67.3871042566,153.1343853995
61.6229362134,143.6236296048
65.9648269582,151.6314402168
62.4404269476,128.234428311
66.3867051836,152.7384899495
61.1772757055,127.1970553033
61.2339039304,103.1425613241
62.8486223664,121.6797650339
63.3471828157,145.5249740815
64.4281059378,141.2144702466
68.2543625394,173.5133437712
65.2510017672,151.7293129172
68.0268167991,161.9056826194
64.1860521543,152.2651195091
68.1016740752,166.8120925315
62.3690613866,141.8913890963
64.6834712325,135.7080883003
64.5802071176,126.4327205265
67.3841017696,156.4926743613
64.2408237241,137.414668308
62.6752394484,137.650841213
66.532392025,159.6361382975
60.0729432857,126.3896125613
69.1868111168,166.1364109375
62.4092643569,146.8094393433
63.3410938957,140.618434727
64.4943181693,141.8754655009
63.1218588317,132.6229731696
64.2202434413,131.7002383019
59.0495118453,112.0299457909
66.1488287202,152.7497471623
63.0342403405,131.9701350265
62.7765751948,114.1558520121
62.4722579409,120.1691332535
65.8725959157,155.5707460439
66.2035724633,172.395015493
63.420512815,134.9995709484
64.9342696314,154.7002254468
65.2630619413,100.9828990397
65.3710895462,136.4712560412
65.3739828077,144.0188092011
62.2687686032,138.62281586
66.2874422639,168.9055719231
68.4073819894,165.5720933601
64.5261238533,136.7579301207
58.2566636784,117.4977572377
61.3244212856,115.2243685733
64.3001958312,129.4833420659
63.7896644115,140.328415783
64.7285396961,152.3782224187
67.7144808195,147.6728302274
62.5185166557,128.8515294737
65.9569855056,143.2538780676
63.7166453301,138.1877004232
63.7042014126,133.0238567137
62.5706819533,126.9128501198
64.8552619465,150.3971177721
64.0098725795,127.9551751119
61.8150543536,124.9601057193
62.5367886787,128.3577116066
67.6381176208,152.0266308858
68.7095799916,174.3825163178
67.1385167281,155.0169378595
66.8899688065,145.7616599947
60.6236351181,136.6560547505
60.4158461005,126.7039633395
66.9064756007,156.588617535
62.5997282401,125.6472068896
64.4021800136,144.5008924328
62.361359545,112.2830124711
62.188932775,125.1793796273
65.2385067467,125.4049326889
62.1402449693,114.9261844412
72.2647482777,188.4373043848
60.598584311,124.603354194
62.2665814966,111.2450083848
58.3010347392,92.298146468
64.3658908002,135.6000876385
62.6658609888,130.995189148
67.4233394447,161.8940078128
67.8283434153,173.360436578
58.866751361,100.8488999772
62.0664061797,123.704860089
64.1017493137,146.6482964187
60.2399860346,121.5028908138
62.2112282444,136.2048214813
65.2830163166,150.7814822459
67.9727454827,147.2741330779
67.7208555798,159.4951685185
64.1217766986,136.8605077592
63.0980389383,135.9427695572
65.7084959958,136.9574453055
65.1292914763,139.049718412
62.0454434045,132.1924558262
63.6269578797,145.4613919341
61.0680538631,105.3111414981
69.0053177016,176.8329469225
62.930760441,149.6588226779
63.0203480103,141.407828111
60.4586125037,118.4280353919
64.8699423529,144.2269865906
66.6521884535,152.6978513033
60.0423379631,129.1415950772
63.3790405463,123.9138720675
63.4658817822,119.3515993457
61.9919096861,112.7343376755
69.2476969141,169.6303068492
62.6378787708,115.1155095674
65.7698582819,147.7333612423
68.9008994582,192.6400372502
63.6651475161,130.0772505663
64.611893667,143.152427068
61.5301103881,106.304317303
62.7230242748,121.7220903414
66.3175727723,153.2466021352
67.0580877049,147.7979200597
60.1414415988,110.8378547031
66.1513554095,160.7672880956
64.3119610658,145.4774472719
61.1040917304,135.0411989268
63.4374944014,135.0275547955
67.9793394462,160.2705257411
59.0860058343,107.8290036246
67.0999039052,133.2356979115
63.8648353995,158.9400598878
67.3520508701,165.3546779006
65.0064570757,137.9009164991
61.9795794072,116.9547448709
60.5520165033,115.2517010434
66.244990951,153.376155597
66.7098067055,153.5666073599
57.8491050917,96.2800926912
59.9394047125,110.614614971
61.7659224552,122.924680056
67.4072534692,161.4580526712
63.7653283078,143.9198022269
65.2878093979,127.039843169
61.9812103655,118.8214932367
70.6290406859,195.7652595109
62.3277807945,111.9654476656
69.952466828,194.2403621696
71.2775069445,162.3133932072
64.6189809754,119.6810951039
69.4703226428,174.1461006435
60.7559487962,103.3520106342
68.3738347242,184.1576434128
62.047085175,139.1142337959
63.3847551388,129.7189745719
67.4616974148,158.2742328585
61.0782175954,116.4317323143
64.6568051142,138.9990604694
62.625985144,143.7684505827
58.2116499335,77.5237739031
63.0525493946,128.046825286
63.6328924961,133.7828249296
66.8584688683,153.0110857353
61.9558979655,110.2089872217
66.1148750606,157.7253040759
62.8347600585,137.9272442528
63.5306483092,131.418933694
64.6892164479,147.802532065
64.5392601986,147.5655704778
68.5178731493,156.3727176311
60.8679431346,126.4065548939
61.0417343599,115.0826718043
63.0861588604,131.093121432
61.5126369847,133.9929242201
68.8932299637,181.3896958766
64.3582635485,138.8562057439
61.1908372582,132.977178906
63.5466976345,122.6841625446
65.6264261159,135.7827383838
66.417471921,139.7432802959
65.4186960996,147.4232939519
64.8549974923,146.6927978074
61.3514780677,130.2763830539
65.3602162273,143.8940328477
65.2431622267,134.5671629217
67.2367795242,154.7057419165
62.8672442282,161.2683954107
63.2492421148,125.1293505196
64.8320979867,150.7431871216
60.0052568959,112.6643833755
60.4837622986,104.4198496032
61.2258047685,127.828629848
67.0779375155,144.84800782
67.9134243941,168.7055515759
65.8810596035,129.003755219
61.5095289985,104.405916988
61.6432121827,121.3031706928
61.9103815309,118.7466543516
60.6219605008,96.3924839643
60.5612869666,120.1845575747
61.8956934457,113.0433001558
67.7423619397,162.308665578
62.5619189034,141.2767051008
63.279835165,118.8513990245
61.8656124331,136.3901174274
61.5319452247,127.9619641123
62.6753894877,134.1825766909
59.0291950607,98.3726388185
63.1725547148,128.0910261109
59.3276371792,100.4707097948
66.8286664556,137.1031904025
64.304660149,133.8754046161
63.5713915886,121.7805973461
65.1471238376,155.7767222584
67.3006788022,158.4669631993
62.8130440571,135.7958357904
61.0765416535,131.3364435215
61.5711085052,126.0125198375
66.132605266,153.5939524846
58.1456527923,112.035274133
58.7716394808,103.5377560643
62.8269037406,118.8514013462
62.202403902,133.5529416935
61.3339346501,127.6554391488
61.713629693,118.5130129303
61.0452708259,122.5618347311
59.8796705049,106.7823100309
56.1053695899,87.2988691334
58.9635258404,110.8154211119
62.6308864211,129.5218545034
59.9176306925,118.463414143
66.0350169498,142.9867121682
59.2446461532,104.9188255328
63.3419102058,126.8392254751
68.1976206647,178.1923461621
62.8214537155,138.4029070643
66.6747100867,161.7164840188
66.3433517354,163.8329174123
62.7156184032,127.9380155725
62.879302656,124.9546277946
68.1425453912,163.1097260602
61.5491071835,107.5201314526
63.9925652385,134.353308041
68.7334148871,153.7230060398
62.6054044493,160.6131834508
63.9781516864,135.2184695985
63.9481572054,125.8189264713
60.9807618531,127.2970928502
63.5178587114,129.1349835575
65.1191623401,146.4310251557
64.6990582264,147.2045478339
59.4748520897,100.8838576373
62.8308677629,133.0562949309
63.2925853165,135.1596472024
64.2404321523,151.6573294644
64.4506725833,128.1972734806
63.8888798202,160.5845573382
67.3236479928,146.9799699873
66.2450180553,143.7974897366
66.6144051406,169.1286528118
63.2576422849,137.0878289177
64.4022813857,131.3784825625
61.7890437912,123.1407309163
62.7195894857,121.8116210341
68.0144173166,149.7168499337
62.1557166088,126.3537411481
68.1291248572,138.8637129676
64.9162089962,133.2007383712
64.4253694319,151.5642555629
65.7662260517,135.4444093365
63.2150848126,139.3569201915
62.732417407,106.8840472481
58.9600403939,95.7523175394
63.6335140402,144.9746966887
62.3154885507,122.5139849065
57.1373009574,99.1084992611
63.8578545333,143.688366788
61.7724130729,119.2621689838
67.9153140772,159.5142921742
61.7831426426,118.1455068713
61.9467827067,119.7953957984
61.7878510915,121.0927973474
61.299859659,122.7405952909
61.2230951424,109.2342427338
63.1675637942,124.4904784723
65.1183396138,146.6503344514
63.8080495407,140.888532562
60.2871306427,100.1569728471
65.8031252633,159.4488654708
62.6414239095,115.913380589
65.5183107913,162.0482312796
60.9231939349,111.3672578629
59.4477577097,108.1116436511
62.4158797367,121.0337280884
65.0614138941,131.5889293418
64.359316048,143.5421220348
62.7010337482,121.7715550124
64.2291563075,146.0955456126
61.1579832523,123.3458005246
64.0140563939,136.7767172077
64.2169724798,154.4466048507
61.5313233992,140.980157623
57.7142565483,94.3897326365
70.423129795,174.6083736023
69.1569421253,161.1141713603
64.762529499,131.3523705986
62.0937349357,130.2997883409
67.4303776516,156.0760920746
66.8627390575,156.6846213327
61.8248515286,102.6927767444
67.7787123113,166.4484848064
65.3047686532,143.2709758764
65.5245769219,150.3653172169
63.8488603079,121.0959613612
60.6698864466,110.7054273449
62.1207989137,122.0346501644
60.4147505022,124.7066898464
64.5743951071,142.0952819802
60.1772872079,116.3970249043
63.8188192777,126.7389998907
62.6250491164,132.1524150046
58.9482350566,103.3635557047
62.0698514462,112.4558777565
60.4523187208,114.3010576697
64.4893423964,126.6330524795
65.6172181434,160.6223701699
66.8667551801,156.5186947271
70.3611186288,163.945040321
60.2300739605,95.9337324786
63.3051590158,127.778681523
59.5873293909,104.0461802396
65.323626322,145.8522908433
61.9630512869,142.4048928753
61.6335836541,131.6225202863
60.2219073469,107.7312909258
62.444088735,134.4512995532
61.4381951812,123.0361756257
65.0328428163,153.3935620551
66.8341651344,151.9338859046
61.2790976384,141.2121226958
62.2641351641,147.3352147703
63.6907199219,121.6334087245
61.2301445083,106.0922983306
59.2479257543,106.0672179522
65.0773312027,152.0746263412
63.3365319462,136.0667239933
65.1280235064,150.143976255
66.3672614197,153.1041048144
59.6273616484,127.0038207477
66.7443634713,168.8668771912
66.5667122845,138.6000799575
65.1909795178,158.77893566
63.7251435015,125.4174224257
64.6405274626,135.4495021594
68.2221798565,153.0986416259
60.7650934564,111.3642399178
65.0780733103,154.7656472917
59.7739064235,124.4180191566
67.0085538676,151.333898886
71.55220467,185.6582708322
65.6041003897,144.5089033497
67.7138727888,163.3344499228
63.2139625255,142.5660804989
61.2543346159,115.8895439096
65.6386609068,137.2897498124
59.2486557233,110.587190766
63.2632176712,141.6711475251
63.285106837,119.0074606251
66.5064030857,152.4406997349
66.8350317214,160.9810938299
60.561179913,116.2685164325
64.4785671582,151.8867056738
63.7322395072,154.6552725638
68.1441175583,152.4305616037
65.3832242126,140.0736410749
63.3526871213,119.6337557912
63.5852072159,128.486555887
66.5381613216,161.143613147
66.6445262797,152.5693450221
62.4427571301,126.5226432
59.5883950963,115.2153993744
62.0554714714,122.6740485907
67.9994486763,161.3218999728
64.6356796794,160.1003807341
60.1458561352,120.8885216353
61.4986393737,122.0494801934
60.4664773263,112.851411721
61.4884411431,137.0917367804
65.5333127182,148.0520704003
57.8372689542,105.7392171588
65.0410429711,134.2800952108
64.1815350497,147.9274956439
63.4307605485,138.1956048591
62.4909590633,140.6110438698
67.3862851924,168.1405531308
64.763502863,133.2523674797
63.5814065482,138.2293962229
63.7985273476,137.4658075514
60.9774144476,120.6607290916
61.7358264298,110.5132416189
64.1913969815,121.8896087845
60.5521922279,110.2997282803
67.1820800127,164.7793756416
65.8756450362,141.0181321084
60.3365793709,82.1984878533
59.1250314849,90.5207839962
68.1870490876,177.5688495585
62.621977681,106.0013492041
64.7621473458,142.264983122
63.7170340154,137.9994230607
62.7885685316,119.627917795
66.3413337453,156.2321253741
64.8457672615,160.7589004121
65.7559481568,137.4711041191
66.3065498368,154.904986306
64.2377419661,147.2054901092
63.104984374,133.1482542364
62.7803016284,145.7943740921
63.4731386049,155.4888951832
66.7491668435,166.8803155575
66.5294933495,149.7392078358
64.9425453319,135.3871538055
64.254759951,143.363850086
65.6432810546,159.1333821204
66.6623825967,159.4823764647
60.2097381109,111.0484523128
64.5530373378,137.8209446783
65.5224334717,164.5083603936
64.1639392829,123.4122539197
63.4247507822,153.1766157297
68.575694576,153.3192643436
67.4606755306,175.2927530482
65.5863987349,157.1461609259
67.383687857,160.978114729
65.3004338453,142.5205520236
68.6970101197,171.8920258002
62.8818495007,117.3661159984
64.5022454381,134.0454920757
67.1296025691,134.2735745981
63.8931878944,135.6523004487
63.9470891053,138.8654435236
61.2330699227,117.1441394395
62.365843203,138.6484473173
63.8811965094,137.1708863332
67.2601239703,151.2309518783
61.9809224738,113.9689975484
61.938005989,121.1872538155
65.1236469362,163.9345317273
59.9499137353,111.2322809111
58.6709529703,98.5160786145
61.4584372602,131.7007707778
66.3393851113,160.985106022
67.584204906,156.7322707784
66.1149178016,159.3721566493
62.7357257029,138.2544371108
62.7371124959,112.8713633923
60.594823519,118.7580419332
64.2636832301,147.4031283548
63.5895484325,139.6861569892
60.5224211233,113.2663335769
65.6505402808,147.3371837868
64.3684095134,139.5501997288
68.0943196313,141.2266330566
61.4027042253,123.9839109945
63.6553171963,148.2380117296
56.1672991862,77.8985592718
60.8593091878,101.1733394324
65.4935300867,134.900006867
60.090174703,117.8952373942
65.1580905071,148.3613084335
60.5804207001,102.1878205249
59.8474463636,112.1445441582
60.1791124589,97.2613127867
63.8072524431,139.6036479689
65.1595902181,145.442724219
61.2308417906,116.8580975179
66.2565139167,148.414305258
62.2993404872,138.9949647452
67.3426907136,144.9242520848
64.4825537251,131.8131378638
65.4092266319,151.5321932454
63.3198477002,132.9001027342
69.9982972694,178.7432557296
60.7799998572,113.8774404583
62.7137650978,124.6728400424
64.0631262043,136.6278169929
67.2607484401,154.6194609956
62.2273376922,120.9366142503
59.223044409,131.1590896564
58.3694478311,113.8991097873
59.9773398053,110.8001982802
62.2323132136,131.8864976537
61.4046834622,123.0149742926
66.6922974885,153.5569663331
60.8291977511,116.2535221781
65.6326003304,159.0960368869
60.1913304215,115.045772393
66.0987188962,131.2644015476
64.4053315495,127.9439471711
64.8943538927,129.1170413465
63.8633618128,128.2854943435
61.2176124987,124.5237858283
70.0000996615,176.828201016
64.4870950936,130.6521308698
66.9886126119,156.256875536
58.3002683656,95.1214034652
64.356208814,154.3746332596
67.4090561864,163.5842361742
66.9363105204,142.7673671104
60.7318568324,119.9678813284
65.197125647,133.0147068667
59.9559581707,119.8804370884
65.7402529244,165.156370747
63.1740888552,134.9311197654
61.4145108453,131.556847184
61.9537652784,139.4803452064
64.7363555965,137.770832168
57.2330564011,99.3712842599
66.0016852141,155.1049254007
66.0355514852,151.8734427738
66.1244961716,162.7303813615
59.8735562991,107.6376074737
64.2580677871,122.9372348813
64.5232741331,146.6029800355
70.3985174035,167.5424112938
67.6836069573,151.2800536146
60.9794598983,108.4691694284
64.9619588115,113.7269679032
62.8260422397,129.2867564689
63.1839627456,127.1771207073
64.9434359637,136.6638694265
62.6842520183,124.4400255691
64.8269601441,152.0794508249
63.7407624735,134.111768151
69.822233704,174.6673875392
63.3356714647,126.6973673222
65.7999224637,142.146437863
61.8370968245,136.7738259621
59.5488946202,118.8603231967
62.1266548303,114.1428985984
65.3248696308,145.5210606133
66.6144422564,155.888980999
63.7346231856,146.9717235397
60.1641472281,120.2445264846
65.6933837209,151.9871057582
64.3909159742,138.4717768841
65.343769181,128.2405480168
66.2848633756,154.8851424493
64.1406329724,134.459337738
64.8899187291,134.2799487685
64.7005698105,146.4026769648
59.9088447631,94.563697473
62.4335554153,124.2861433771
64.7727456119,143.445450391
62.906144921,104.0504801937
62.2638400363,124.034273329
66.0386898017,142.755779226
69.2112021776,147.0493816854
61.3195662423,107.4642253857
60.0810068631,123.7760181212
68.9855794523,152.9571484038
61.7926573252,107.4550663449
62.9076299339,141.2166277962
64.6002321382,130.6571309261
60.5184395451,139.7606167516
66.9239917963,155.758133567
63.0675948764,133.6593936287
65.532510235,120.8474285432
65.0178572054,147.0991055759
60.3504368817,108.2775720583
66.1706818699,154.5147159181
68.0909278743,161.5539101633
63.7904836171,154.2266926978
61.894703145,129.5627727547
65.716176544,157.6911509892
64.9410308782,141.539366953
62.564346335,123.5541758497
64.0722520631,166.5731250956
64.6442875073,143.0154192259
62.28367091,132.5764184361
68.070278163,164.3675949847
60.000657153,95.6256381775
61.6915442255,118.2019711753
69.8048169628,174.0274593778
63.5771178792,126.5251397777
63.5034670293,152.6992464919
62.4998430133,132.5616130077
59.4083413407,101.2172026298
60.5753149099,99.2862980777
67.0539164556,160.9433109212
64.2688204048,148.2465952078
66.1361306086,151.8146477579
64.3112056122,138.817429363
62.8346978405,132.4191837796
60.718324428,124.434406827
65.2892591069,140.055482833
61.8129850189,137.3382343175
60.980983686,132.2185415571
65.3944975209,146.2095950737
65.2683913736,164.0439470211
65.1267482398,142.3834651883
63.4996473405,123.586079175
63.0087252656,127.5417500072
61.8493840186,122.4130207921
61.0826769228,141.5030980153
66.4131559385,167.7234919961
69.7292731921,187.7853195358
67.4310286263,148.6237881767
64.4530798784,134.550509213
64.5389948113,141.1068878546
60.451906176,122.1551848747
64.8309426383,156.9543765247
64.1534922448,133.6019330447
69.6109082958,167.7386966866
60.7413957673,118.4187280942
65.5242471495,144.4641046285
66.1212030748,144.9394304919
61.0843270541,117.9875697284
63.6921566091,136.8928897708
63.983493968,141.4799385989
66.7395424794,148.5616067079
64.1200342019,142.0538835696
64.7708440965,142.8354163912
62.8040681729,129.1476725791
64.5067709553,134.9976903323
64.1478240856,148.6451194282
60.3204844249,114.7771339846
62.1876806542,124.6068736049
66.9152856278,168.6679059967
63.9464826676,135.0374954277
64.7905511164,142.5334150764
65.0133183524,134.5291922573
64.8150194835,135.9654449298
64.8860511959,152.8669334571
63.1308134991,141.9141626676
65.3320138258,144.8066196698
62.2754505888,145.9923778458
61.1526182612,115.2448884703
63.3380151005,143.7086230125
61.5425325615,118.0370460362
64.6374929592,133.3795459275
67.3208244978,153.522260317
65.6582764222,139.4585872691
66.4207333982,143.8743303186
63.2459481458,121.0160910533
64.0734661163,125.5400562402
62.2938285155,133.020435422
61.6210566068,108.7981989425
63.5397728072,130.2797141162
62.6152812347,117.4390020243
62.2109628578,136.3546326723
59.5336429964,114.1523509746
63.2142206868,126.0267208845
64.3257052899,155.5307138795
68.6784331285,163.8894499904
64.5895008241,150.2059868275
63.5778485845,120.684128888
60.9001221812,117.1695591355
63.998523914,149.364782801
65.7065796787,149.7158225136
64.0414419015,141.8868021039
58.7573709705,111.6573404102
59.8938938234,116.7595601009
66.5597964056,162.676838002
61.6623671333,122.7087891422
62.1340819211,132.3154569108
61.3182843829,97.1075042587
70.1759547015,182.1338056995
62.1573043726,128.9584069537
65.1254074215,140.3763356313
64.161817572,157.9090287383
59.5476808479,107.8537914796
58.9962868082,107.8390149956
66.178697721,151.8282793049
63.6539641292,127.8416257326
62.0158111277,133.6528299392
63.7166915247,143.7589916144
66.111165568,139.2350287226
65.1096144785,136.9323012632
58.1871410721,104.472382202
62.3083009668,120.6710094564
63.8254380058,134.2480571336
63.986455677,146.3033810847
61.8102590379,132.5225161428
65.0469974387,140.8232285883
66.947198054,154.7824788538
68.3169056443,160.4431829822
65.0967760243,152.4161982167
71.0704512296,182.0835803207
69.14094554,186.7979319294
62.2185993069,130.0123363228
62.8408008879,129.2506703108
67.225121356,158.5243369915
60.2705738972,121.6474203626
62.9507926042,141.9100543032
68.999745861,179.6408362073
63.5047985401,129.3192543427
62.5537313703,132.0062329803
63.9448674769,137.8376374558
67.0228197977,159.2438015429
64.6802075935,151.7577753636
60.0355612214,112.9526251831
59.4642590591,111.7105182278
67.5391735256,138.522789158
61.7733053925,112.2673005138
63.5488876852,135.8149238506
65.7611267754,170.868939397
69.1800813101,165.2566266833
64.7987046603,143.8262647891
67.2006305181,160.8998382493
61.6231030321,112.543423895
66.0148335449,161.1071678075
61.3345101857,114.7185635732
61.6101934475,112.077615318
66.2277923164,156.166353266
62.1938626263,132.0601568648
64.1528847776,151.2755329261
58.8924736387,104.4234621626
64.2981341277,149.19073782
67.5556098689,170.8553197507
61.3894906412,139.1058369762
65.8604389019,140.3829978917
61.103637275,111.5743769411
66.0424876841,133.9443605354
62.0229896742,125.5070804041
64.2740445376,145.8963250839
59.7584445118,119.1647426697
62.7814677041,125.8231873114
61.5288795518,128.6434642421
63.9056157961,136.8524131171
64.8921521341,146.6103039182
61.8024040098,114.8828579763
69.0997676168,174.7085616563
64.9831331891,144.2591727108
62.3230577798,125.5560714705
65.322770793,146.7524518304
64.234420083,137.5095529668
61.3233467896,119.7581614528
58.1558883121,95.6788715812
62.5942702555,123.7399852756
64.6784085433,123.0105070265
63.957582696,118.8929568035
67.6708015761,155.4939116111
63.6358284008,125.504072093
62.5650084472,144.7249472905
67.8956592882,153.4364809305
67.9536581616,167.090125786
65.0369904343,147.87035671
59.838568839,106.3583330229
66.3943434736,160.49387205
65.3490662269,156.8782871989
64.3924792721,143.6200907404
65.5086948461,164.4427784143
65.17483769,129.0272674632
63.1747415837,133.6859135555
64.839530877,153.5728629399
60.2954605891,116.1259578734
59.8159106382,130.9570275988
63.1670305682,129.6709092486
64.2851816411,155.2528604625
62.6383155795,136.100239365
65.6541338471,138.1043400131
59.5311623696,124.8095708748
66.4954666829,164.9268162485
60.5425947919,134.7134284125
61.5759336988,121.648439723
65.4876399781,146.0601563436
63.1130576777,138.4514985273
64.9914780008,143.678940526
64.9046946292,150.1711238752
67.6022940753,152.3650162204
59.2644465401,117.3937021209
62.2149230111,132.5551931847
61.66022727,120.9917166439
60.4839456507,110.5654973916
63.4233715291,129.9216710353
65.5840567646,155.9426708344
67.4299713774,151.6784054591
60.9217908734,131.2537378194
60.8430594839,116.5047522246
64.5698892133,137.1034011714
67.5906368297,161.7838538833
66.4462416415,135.6088585943
58.5218733787,103.7644247813
63.7685186449,139.851059474
67.7006214777,155.7266826828
61.8781568641,101.525235743
62.9858975548,112.5737909566
61.8599485027,132.7761783672
59.4790437424,107.8699729107
62.9398101247,120.46615319
64.8296049556,151.6858215061
64.5792892536,144.2960260445
61.7893607831,126.9981606039
65.2414293165,128.7211029724
64.3685247886,138.9293853232
63.7882459529,141.0458957288
64.9018289814,150.7499569155
64.1156772002,145.5098637092
64.3223032511,153.0242717538
64.4659525568,145.1336155101
67.097456073,155.502341613
61.3047539961,104.8557618157
65.9663788543,151.7152419346
65.9464715465,161.6868074611
68.1940928979,170.8415394481
61.909237531,128.5989729769
64.9787306769,135.2068733041
58.7771242534,112.5619892372
61.585560956,126.125262732
68.2226644764,161.0415783665
66.2281134214,139.638425673
66.618804477,159.1479584037
63.866814913,142.5127294462
63.4866809144,129.2898299744
67.0877693447,158.5552095251
66.6923901823,162.7855097923
67.3480921523,154.8771970383
64.0315399218,136.2966284313
63.0609147897,122.1347396726
61.111052377,113.0996532475
62.1737076379,136.2663410774
62.4214287826,121.7943441423
64.1943122767,135.9710150081
63.9535736816,145.5203583391
63.3818075102,132.9742829243
62.9098396767,139.4690379889
70.5436929307,180.9792502044
69.1114366492,163.9034826677
64.1201117661,142.708667935
65.0312587049,150.4681643199
65.2700969003,145.7680906154
68.7595700884,175.9034524698
64.8780388046,149.8128815691
65.2785984146,143.5310716685
61.5352869739,129.6157494215
66.7766035351,172.8582875961
61.6520018174,126.4601355977
62.9932298087,139.4084916913
57.5980297241,98.1827929075
65.8797883263,142.8552922908
61.9793239113,137.0834277876
64.2473843999,124.9324979743
64.634041296,135.2727432297
57.4452035713,89.4208948928
61.9337579702,102.4715125426
60.3303629008,114.4689091449
64.1197316779,139.5872107032
67.5203433539,158.2096880304
66.7145851225,162.930817337
59.8648914044,117.729442076
60.7251532206,122.5074625472
62.914389168,124.3169631087
68.8046935316,173.2801017918
68.4231690501,169.4673592497
59.7852886752,118.353635094
64.6846488078,128.2508129295
62.9620401092,136.799777276
67.261823876,162.3055493134
72.088712332,192.5308632613
64.1108212337,139.24550332
64.5015838731,135.6200262771
62.6079375087,125.8918959908
66.1618229262,137.6571278683
63.1251001949,148.7342037182
64.0352789618,137.4246573585
63.8242139934,129.2975200631
62.1630680329,108.2506363062
64.7127057466,141.3318034313
61.7894187287,136.6462819395
62.3966112015,146.8073086394
62.3650742508,132.1252960499
60.9610388647,109.3627170704
63.4953029053,141.0264054968
58.343484277,110.1522366666
61.1431914396,112.965639642
59.8360407046,103.2659610046
60.4376929014,136.5921864433
66.3200806022,152.6624414717
69.3816433659,168.2456301195
66.4235948239,153.0005586064
62.5543196836,126.4911050159
64.0375769777,132.8161774404
68.5756144773,163.2288497266
62.6022584567,117.1309202413
66.0601243803,146.6742157335
59.6170282022,115.2477718349
62.8966467828,131.5750990159
63.1809126458,135.5754041399
69.3050073771,151.3110139882
62.9729584123,132.159008991
62.1793807566,103.0974604231
62.054203971,124.8767902104
63.6760180889,127.3269853941
63.9792330713,134.3119790884
63.8448736695,145.5794210775
67.4153483528,150.4982509224
62.1933365884,101.2320445304
60.1505224194,111.3029357305
64.5799302071,127.3722382081
64.6065771075,144.416726162
60.8575428573,139.2460017988
66.4375600542,153.068001329
69.1904359282,172.2359656261
62.0888260907,130.9418811134
61.6830285759,116.4235102797
64.6087149019,138.9209913996
66.1938915236,163.8111825739
66.156814877,128.207178145
61.0841437108,130.37746722
63.7960323721,146.4552986334
62.8517253105,126.0339165209
63.8953930347,126.9050043174
62.0260693601,118.6142192037
63.103358148,131.7944630592
60.658398101,119.2093002971
55.6518916025,85.6217764415
64.9739191955,146.5761034239
61.5904542787,125.5177690436
60.6065440027,115.4373730727
61.5287678638,127.6614554826
67.7796515327,157.6651899354
66.9768315891,157.6116833318
65.7144735544,147.1978595487
63.5216877801,136.7758053414
66.7472931343,162.605759852
65.0600953421,149.7254932379
66.3241413409,145.911183493
64.4107747626,131.5263732551
66.6516180152,154.0111772033
62.7830396679,131.9393354622
60.6789777915,120.6185349099
62.8986253889,128.5600751376
67.7609095705,155.9739307898
